1,1,0,0,2,2,2,0,0,2,2,0,2,1,1,1,2,0,2,1,1,2,2,0,2,0,2,2,2,0,0,0,0,1,0,0,0,1,0,2,2,2,2,0,0,1,0,2,2,2,2,0,2,0,2,2,0,0,2,2,0,2,1,1,1,1,0,0,2,1,1,0,1,1,1,0,1,1,2,1,1,0,1,1,0,1,1,2,1,0,0,0,2,1,2,2,1,0,2,1,

Run Number,Best Fitness Achieved
28,418
Moose Field Strategy
2,1,0,0,2,1,2,0,2,2,0,1,2,1,2,0,1,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,2,0,2,2,1,0,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,1,1,2,2,0,0,1,0,0,0,2,0,1,1,0,0,2,0,0,2,0,2,1,2,0,2,1,0,2,1,2,2,1,1,0,2,2,1,1,2,1,2,2,2,1,

Run Number,Best Fitness Achieved
29,419
Moose Field Strategy
1,0,2,1,2,1,0,0,0,1,0,2,1,0,1,0,2,1,2,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,1,1,1,1,0,1,2,1,1,1,2,0,2,0,2,0,0,1,1,2,0,1,2,0,2,2,0,0,0,0,2,1,1,1,2,2,2,1,2,0,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,

